NAME,DATE,ROUTE,PLOT_NUM,P_LOCATION,CL_UNCL,PITCH_NUM,GRADE_CAT,GRADE,STARS,ROUTE_TYPE,TOT_PITCH,TOT_HEIGHT,ASPECT_ORD,ASPECT_DEG,ASPECT_NORTH,ASPECT_EAST,MACRO,CANOPY_COV,T_LOCATION,SLOPE,HEIGHT_DOWN,LEDGE1_L,LEDGE1_W,LEDGE2_L,LEDGE2_W,LEDGE3_L,LEDGE3_W,LEDGE4_L,LEDGE4_W,LEDGE5_L,LEDGE5_W,LEDGE6_L,LEDGE6_W,LEDGE7_L,LEDGE7_W,LEDGE8_L,LEDGE8_W,LEDGE9_L,LEDGE9_W,CRACK1_L,CRACK1_W,CRACK1_D,CRACK2_L,CRACK2_W,CRACK2_D,CRACK3_L,CRACK3_W,CRACK3_D,POCKET1_L,POCKET1_W,POCKET1_D,,BLAFLA,BLASM,BLASQ,BLAWHT,BLBRDOT,BLGRDOT,BLKPDR,BLWHDOT,BRBLDOT,BRBLKBDR,BRBLKCRST,BRGCRUST,BRNFOL,BRNGRCRST,BRNGRFOL,BRNREIN,BRNWART,BRNYELL,BROPDR,BUBLGUM,CLAD,CLADBRS,CLADBSTK,CLADFLA,CLADPIX,CLADRC,CLADSQ,CLADSTLK,GRBBRD,GREEREIN,GREEWART,GREMED,GREPAPER,GRESMSQ,GREYBLDOT,GREYFOL,GREYPDR,GREYREIN,GRMED,GRMEDSQ,GRNCIL,GRNCRST,GRNFOL,GRNPDR,GRNSM,GRNSQB,GRNWART,GRNWDE,GRWIDE,GRYBR,GRYBRN,JETBLK,MINGREY,MINTPDR,PAPER,PNKBLA,PNKCRST,PSYCHO,PUFFHYP,RAMALI,RCKTRIPC,REDCRST,REINDEER,ROCKTRP,SHIELD,SOILCR,TANBUB,TANCUP,TEALCRST,TNYBRNCH,TOADGR,TOADSK,USNEA,WHBLDOT,WHITBUB,WHITEFOL,WHITREIN,WHPDR,YELLWART,YELPDR,Moss_2,Moss_3,Moss_4,Moss_5,Moss_6,Moss_7,Moss_8,Moss_9,Moss_10,Moss_11,Moss_12,Moss_13,Moss_14,Moss_15,Moss_16,And_rothii,Atr_angustatum,Bry_sp,Buc_venusta,Cam_tallulensis,Cer_purpureus,Dic_heteromalla,Dic_montanum,Dic_scoparium,Dic_varia,Dip_apiculatum,Dit_lineare,Dit_pusillum,Gri_pilifera,Hup_appalachiana,Leu_albidum,Leu_glaucum,Poc_juniperinum,Poh_nutans,Pol_commune,Pol_juniperinum,Pol_piliferum,Pol_strictum,Pse_elegans,Rac_heterostichum,Wei_controversa,Ace_saccharum,Agr_parennans,And_virginicus var virginicus,Bet_alleghaniensis,Car_2,Car_3,Car_4,Car_5,Car_6,Car_7,Car_umbellata,Cor_major,Den_punctilobula,Dic_accumulatum,Gal_urceolata,Graminoid_1,Hyd_petiolaris,Kal_buxifolia,Kal_latifolia,Kri_dandelion,Nys_sylvatica,Oxy_arboreum,Par_argrocoma,Pin_rigida,Rho_major,Rho_minus,Rub_allegheniensis,Sel_tortipila,Sib_tridentata,Sol_1,Sor_americana,Spo_1,Sym_1,Vac_corymbosum,Plant_1,Plant_3,Plant_4,Plant_5
IF YOU BOLT IT THEY WILL COME_7_CLIMBED_1,26-Jun-19,IF YOU BOLT IT THEY WILL COME,7,FACE,CLIMBED,1,ADVANCED,5.10a,2.7,S,1,20,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,11,14,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IF YOU BOLT IT THEY WILL COME_7_UNCLIMBED_1,26-Jun-19,IF YOU BOLT IT THEY WILL COME,7,FACE,UNCLIMBED,1,UNCLIMBED,,,,,20,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,11,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5,1.5,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IF YOU BOLT IT THEY WILL COME_8_CLIMBED_1,26-Jun-19,IF YOU BOLT IT THEY WILL COME,8,FACE,CLIMBED,1,ADVANCED,5.10a,2.7,S,1,20,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,11,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IF YOU BOLT IT THEY WILL COME_8_UNCLIMBED_1,26-Jun-19,IF YOU BOLT IT THEY WILL COME,8,FACE,UNCLIMBED,1,UNCLIMBED,,,,,20,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,11,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IF YOU BOLT IT THEY WILL COME_9_CLIMBED_1,26-Jun-19,IF YOU BOLT IT THEY WILL COME,9,FACE,CLIMBED,1,ADVANCED,5.10a,2.7,S,1,20,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,14,21,3,9,1.5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.5,11,5,7,0,0,0,0,0,0,29,0,0,0,0,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IF YOU BOLT IT THEY WILL COME_9_UNCLIMBED_1,26-Jun-19,IF YOU BOLT IT THEY WILL COME,9,FACE,UNCLIMBED,1,UNCLIMBED,,,,,20,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,95,14,26,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_1_CLIMBED_1,21-May-19,JIM DANDY,1,FACE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,55,2,35,7,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,13,0,0,0,0,0,0,0,0,0,39,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_1_CLIMBED_2,15-Jul-19,JIM DANDY,1,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,110,2,0.5,2,4,1.5,9,2.5,3,1,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_1_CLIMBED_3,15-Jul-19,JIM DANDY,1,FACE,CLIMBED,3,EASY,5.5,2.6,T,3,22,E,135,-0.71,0.71,N/A,0,TR,110,7,2,0.5,10,2,17,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,8,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
JIM DANDY_10_CLIMBED_2,15-Jul-19,JIM DANDY,10,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,120,22,7,2.5,20,9,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,0,0,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_11_CLIMBED_2,15-Jul-19,JIM DANDY,11,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,100,27,11,4,10,4,8,2,8,2,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_12_CLIMBED_2,15-Jul-19,JIM DANDY,12,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,100,27,5.5,1,7,1.5,11,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_1B_CLIMBED_1,21-May-19,JIM DANDY,1B,BASE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
JIM DANDY_2_CLIMBED_1,21-May-19,JIM DANDY,2,FACE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,55,2,19,3,28,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_2_CLIMBED_2,15-Jul-19,JIM DANDY,2,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,140,2,7,2.5,29,15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,28,9,14,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_2_CLIMBED_3,15-Jul-19,JIM DANDY,2,FACE,CLIMBED,3,EASY,5.5,2.6,T,3,22,E,135,-0.71,0.71,N/A,0,TR,125,7,10,2.5,18,12,9,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_2B_CLIMBED_1,21-May-19,JIM DANDY,2B,BASE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
JIM DANDY_3_CLIMBED_1,21-May-19,JIM DANDY,3,FACE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,75,7,13,4,9,3,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6,26,0,0,0,0,0,0,0,0,0,31,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_3_CLIMBED_2,15-Jul-19,JIM DANDY,3,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,100,7,10,9,9,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0,20,13,15,0,0,0,0,0,0,0,0,0,40,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,1,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_3_CLIMBED_3,15-Jul-19,JIM DANDY,3,FACE,CLIMBED,3,EASY,5.5,2.6,T,3,22,E,135,-0.71,0.71,N/A,0,TR,150,12,35,39,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_4_CLIMBED_1,21-May-19,JIM DANDY,4,FACE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,75,7,10,4,9,2.5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_4_CLIMBED_2,15-Jul-19,JIM DANDY,4,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,100,7,36,8,3.5,1,5,1,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_4_CLIMBED_3,15-Jul-19,JIM DANDY,4,FACE,CLIMBED,3,EASY,5.5,2.6,T,3,22,E,135,-0.71,0.71,N/A,0,TR,150,12,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_5_CLIMBED_1,21-May-19,JIM DANDY,5,FACE,CLIMBED,1,EASY,5.4,2.6,T,3,25,E,155,-0.91,0.42,large ledge at anchors,0,TR,60,12,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM DANDY_5_CLIMBED_2,15-Jul-19,JIM DANDY,5,FACE,CLIMBED,2,EASY,5.5,2.6,T,3,27,E,155,-0.91,0.42,N/A,0,TR,130,12,29,18,20,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,8,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,8,0,2,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
