Year,Date,GPS.E..Start.,GPS.N..Start.,GPS.E..End.,GPS.N..End.,Channel.Width..m.,Point.Spacing..Paces.,Site,Transect,Point,Top,Second,Third,Fourth,Fifth,Sixth,Surface,Height,Top.1,Second.1,Third.1,Fourth.1,Fifth.1,Sixth.1,TOTAL,FAC.cvr,FAC.comp,FACW.cvr,FACW.comp,FACU.cvr,FACU.comp,OBL.cvr,OBL.comp,UPL.cvr,UPL.comp,NONE.cvr,NONE.comp,LITTER.cvr,LITTER.comp,GRASS.OR.GRASSLIKE.cvr,GRASS OR GRASSLIKE.comp,FORB.cvr,FORB.comp,WOODY.cvr,WOODY.comp
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,1,JUBA,POGR9,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,2,LECI4,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,3,POGR9 ,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,4,BRIN2,JUBA,HL,,,,S,L,FACU,FACW,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,5,POGR9 ,HL,,,,,POGR9,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,6,BRIN2,HL,,,,,S,L,FACU,LITTER, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,7,JUBA,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,8,POGR9 ,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,9,POGR9 ,HL,,,,,S ,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,10,JUBA,POGR9,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,11,HL,,,,,,S,L,LITTER, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,12,IRMI,JUBA,POGR9,HL,,,S,L,FACW,FACW,FAC,LITTER, , ,3,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,13,IRMI,HL,,,,,IRMO,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,14,JUBA,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,15,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,16,JUBA,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,17,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,18,JUBA,ALPR3,,,,,S,L,FACW,FACW, , , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,19,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,20,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,21,EUOC4,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,22,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,23,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,24,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,25,EUOC4,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,26,ALPR3,MAST4,HL,,,,S,L,FACW,FACU,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,27,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,28,JUBA,EUOC4,ALPR3,HL,,,S,L,FACW,FACW,FACW,LITTER, , ,3,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,29,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,30,RUMEX,MAST4,ALPR3,HL,,,S,L,NONE,FACU,FACW,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,31,EUOC4,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,32,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,33,WATER,WATER,WATER,WATER,WATER,,WATER,WATER,,,,,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,712094,4813163,712085,4813197,.,2,East Fork,3,34,WATER,WATER,WATER,WATER,WATER,,WATER,WATER,,,,,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,35,MAST4,ARAN7,HL,,,,S,L,FACU,NONE,LITTER, , , ,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,36,SALIX,ALPR3,MAST4,HL,,,S,C,NONE,FACW,FACU,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,37,SALIX,ALPR3,HL,,,,S,C,NONE,FACW,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,38,SALIX,ALPR3,HL,,,,S,C,NONE,FACW,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,39,SALIX,ALPR3,HL,,,,S,C,NONE,FACW,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,40,SALIX,ALPR3,MAST4,HL,,,S,C,NONE,FACW,FACU,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,41,SALIX,ALPR3,HL,,,,S,C,NONE,FACW,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,42,SALIX,BRIN2,ALPR3,HL,,,S,C,NONE,FACU,FACW,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,2,0,0,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,43,SALIX,ALPR3,HL,,,,S,C,NONE,FACW,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,44,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,45,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,46,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,47,POGR9 ,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,48,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,49,ALPR3 ,JUBA,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,50,JUBA,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,51,IRMI,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,52,IRMI,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,53,ALPR3 ,JUBA,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,54,JUBA,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,55,JUBA,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,56,IRMI,JUBA,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,57,IRMI,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,58,MAST4,JUBA,HL,,,,S,L,FACU,FACW,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,59,JUBA ,MAST4,HL,,,,S,L,FACW,FACU,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,60,JUBA ,IRMI,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,61,JUBA ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,62,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,63,JUBA ,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,64,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,65,JUBA ,POGR9,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,66,LECI4,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,67,ALPR3 ,POGR9,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,68,ALPR3 ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,69,JUBA ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,70,JUBA ,MAST4,HL,,,,S,L,FACW,FACU,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,71,JUBA ,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712094,4813163,712085,4813197,.,1,East Fork,3,72,LECI4,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,1,GEMA4,,,,,,L/S,L,FACW, , , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,2,ERGL2,,,,,,WATER,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,3,CAUT,,,,,,WATER,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,4,GLST,EPHA,NAOF,,,,WATER,L,OBL,FACW,OBL, , , ,3,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,1,1,2,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,5,CAUT,L,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,6,CAUT,L,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,7,CAUT,WL,HL,,,,S,L,OBL,LITTER,LITTER, , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,8,CAUT,CANE2,L,,,,S,L,OBL,OBL, , , , ,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,9,JUBA,POPR,GEMA4,L,,,S,L,FACW,FAC,FACW, , , ,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2021,6/24/2021,710911,4813017,.,.,1,1,West Fork One,1,10,JUBA,POPR,EPBR3,L,,,S,L,FACW,FAC,UPL, , , ,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,1,11,POPR,MELU,L,,,,S,L,FAC,FAC, , , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,1,SALA5,POTR5,MAST4,EQAR,,,L/S,C,FACW,FACU,FACU,FAC, , ,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,2,SALA5,POTR5,EQAR,MAST4,,,L/S,C,FACW,FACU,FAC,FACU, , ,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,3,POTR5,ERGL2,EQAR,,,,L/S,C,FACU,FAC,FAC, , , ,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,4,ERGL2,,,,,,WATER,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,5,SABO2,MIGU,,,,,WATER,C,FACW,OBL, , , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,6,SABO2,URDI,ERGL2,,,,L,C,FACW,FAC,FAC, , , ,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,7,SALA5,URDI,,,,,L,L,FACW,FAC, , , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,8,SALA5,ERGL2,JUBA,,,,,L,FACW,FAC,FACW, , , ,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,9,SALA5,GEMA4,POPR,,,,L,L,FACW,FACW,FAC, , , ,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,10,SALA5,CANE2,POPR,,,,L,L,FACW,OBL,FAC, , , ,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,2,11,POPR,CANE2,,,,,L/S,L,FAC,OBL, , , , ,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,1,SALA5,POTR5,RIAU,POPR,,,L/S,L,FACW,FACU,FAC,FAC, , ,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,2,SALA5,POTR5,EQAR,POPR,,,L/S,C,FACW,FACU,FAC,FAC, , ,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,2
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,3,SALA5,POTR5,ROWO,EQAR,,,L/S,C,FACW,FACU,FACU,FAC, , ,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,3
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,4,POTR5,SCMI2,DECE,,,,L/S,C,FACU,OBL,NONE, , , ,3,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,2,0,0,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,5,POTR5,,,,,,SCMI2,C,FACU, , , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,6,,,,,,,SCMI2,L, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,7,SCMI2,,,,,,L/S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,8,GLST,SCMI2,CANE2,,,,L/S,L,OBL,OBL,OBL, , , ,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,9,POPR,SCMI2,CANE2,,,,L/S,L,FAC,OBL,OBL, , , ,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,10,ERGL2,,,,,,L/S,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,11,ROWO,ERGL2,,,,,L/S,L,FACU,FAC, , , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,3,12,ROWO,ERGL2,CIAR4,,,,S,L,FACU,FAC,FACU, , , ,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,1,LECI4,POPR,,,,,L/S,C,FAC,FAC, , , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,2,POTR5,POPR,MAST4,,,,L/S,C,FACU,FAC,FACU, , , ,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,3,POTR5,MAST4,POPR,,,,L,C,FACU,FACU,FAC, , , ,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,4,POTR5,JUBA,MAST4,ROWO,,,L,C,FACU,FACW,FACU,FACU, , ,4,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,2
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,5,POTR5,SCMA,ROWO,JUBA,,,L,C,FACU,OBL,FACU,FACW, , ,4,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,2,0,0,1,2
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,6,POTR5,ERGL2,POPR,GEMA4,,,L/S,C,FACU,FAC,FAC,FACW, , ,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,7,POTR5,ERGL2,MIGU,,,,W,C,FACU,FAC,OBL, , , ,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,8,POTR5,NAOF,,,,,W,C,FACU,OBL, , , , ,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,9,POTR5,ERGL2,,,,,L/S,C,FACU,FAC, , , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,10,POTR5,CAUT,,,,,L/S,C,FACU,OBL, , , , ,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,11,CAUT,MEAR4,,,,,L/S,L,OBL,FACW, , , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,12,CAUT,MIGU,NAOF,ERGL2,,,L/S,L,OBL,OBL,OBL,FAC, , ,4,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,3,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,13,ERGL2,,,,,,L/S,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,14,ROWO,,,,,,L/S,L,FACU, , , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,6/24/2021,.,.,.,.,1,1,West Fork One,4,15,EQAR,LECI4,,,,,L/S,L,FAC,FAC, , , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
